Date,High,Low,Open,Close,Volume,Adj Close
06-04-2000,134.5,123.25,130.63,125.19,2318100,0.962680363
07-04-2000,131.88,125.5,127.25,131.75,2164600,1.013125152
10-04-2000,132.75,124.75,131.69,125,1895200,0.96121931
11-04-2000,124.87,118.06,123.5,119.44,4837700,0.918464275
12-04-2000,119,104.87,119,109.25,8403000,0.840105677
13-04-2000,120,108.5,111.5,113.81,4730600,0.875170957
14-04-2000,118,109,109.31,111.87,5960900,0.860252833
17-04-2000,123.94,109.06,109.5,123.87,3656800,0.952529887
18-04-2000,126.87,119.37,123.5,126.87,3490400,0.97559915
19-04-2000,130.25,119.75,126.19,121.12,4644200,0.931383062
20-04-2000,124.75,117.06,123.69,118.87,6447500,0.914081115
24-04-2000,120.5,114.75,115,120.5,3960900,0.926615414
25-04-2000,128.75,122.06,122.12,128.31,3496800,0.986672397
26-04-2000,128,120,126.62,121.31,3276000,0.932844116
27-04-2000,127,116.58,117.19,126.75,2916100,0.97467638
28-04-2000,127.5,121.31,127.12,124.06,2228400,0.95399094
01-05-2000,125.12,121.87,124.87,124.31,2019600,0.955913379
02-05-2000,126.25,117.5,123.25,117.87,2111000,0.90639136
03-05-2000,121.25,111.62,118.94,115.06,4373200,0.88478315
04-05-2000,115.25,110.56,115.12,110.69,3567100,0.851178923
05-05-2000,114.75,110.72,110.81,113.12,2536400,0.869865026
08-05-2000,113.69,110,112.09,110.12,1650900,0.846795763
09-05-2000,111.25,104.87,110.31,105.44,2920900,0.810807712
10-05-2000,105,98.75,104.06,99.31,4777600,0.763669517
11-05-2000,104.25,99,101.37,102.81,4462000,0.790583658
12-05-2000,110.5,104.77,106,107.62,2740300,0.827571377
15-05-2000,108.06,100.12,108.06,101,6061900,0.776665202
16-05-2000,109.06,102.75,104.52,105.69,3932600,0.812730151
17-05-2000,103.69,100.37,103.62,101.37,3554400,0.779510411
18-05-2000,104.94,100.62,103,100.75,3337300,0.774742763
19-05-2000,99.25,93.37,99.25,94,6613100,0.722836921
22-05-2000,93.75,86,93.75,89.94,6745600,0.691616518
23-05-2000,93.37,85.62,90.5,85.81,4621300,0.659857832
24-05-2000,89.75,83,86.19,87.69,6057700,0.67431457
25-05-2000,92.66,86,88.5,87.27,3631700,0.671084873
26-05-2000,89.87,85.25,88,86.37,1617400,0.664164094
30-05-2000,88.12,81.75,87.62,87.56,6366600,0.673314902
31-05-2000,91.25,83.81,86.87,84,3870600,0.645939376
01-06-2000,89.56,80.37,81.75,89.12,8070000,0.685310919
02-06-2000,99.75,89,93.75,92.56,7079000,0.711763674
05-06-2000,95.25,89.69,93.31,91.31,2889900,0.702151481
06-06-2000,96.75,90.31,91.97,92.87,4691800,0.714147498
07-06-2000,97,91.62,93.62,96.56,3009100,0.742522692
08-06-2000,98.5,93.12,97.62,94.81,2129700,0.729065622
09-06-2000,97.94,94.37,96.75,95.75,2253200,0.736293991
12-06-2000,96.44,90.87,96.37,91.19,2592300,0.701228711
13-06-2000,94.69,88.19,91.19,94.5,3138000,0.726681798
14-06-2000,96.25,90.12,94.69,90.44,2477200,0.695461395
15-06-2000,93.37,89,91.25,92.37,2219400,0.710302621
16-06-2000,93.75,89.06,93.5,91.19,2710400,0.701228711
19-06-2000,97.87,89.81,90.56,96.62,3517900,0.742984077
20-06-2000,103.94,98.37,98.5,101.25,4476700,0.778587641
21-06-2000,56.94,50.31,50.5,55.63,4375000,0.855562083
22-06-2000,57.63,53.56,55.75,53.75,8352000,0.826648606
23-06-2000,54.63,50.81,53.78,51.69,3660100,0.794966818
26-06-2000,54.75,52.13,52.5,54.13,3309900,0.83249282
27-06-2000,55.5,51.63,53.78,51.75,3633400,0.795889588
28-06-2000,55.38,51.5,53.31,54.44,5114800,0.837260467
29-06-2000,53.94,51.06,53.06,51.25,3636800,0.788199834
30-06-2000,54.94,51.69,52.81,52.38,5769600,0.805578679
03-07-2000,54.31,52.13,52.13,53.31,1264800,0.819881622
05-07-2000,55.19,50.75,53.25,51.63,4736000,0.794044047
06-07-2000,52.94,49.63,52.5,51.81,5527600,0.796812359
07-07-2000,54.81,52.13,52.59,54.44,4707200,0.837260467
10-07-2000,58.25,53.75,54.09,57.13,7103500,0.878631346
11-07-2000,59.25,55.44,57,56.94,6391000,0.87570924
12-07-2000,58.94,56.38,58.13,58.88,4025600,0.905545487
13-07-2000,60.63,54.75,58.5,56.5,7958200,0.868942256
14-07-2000,59,56.88,57.13,57.69,3397800,0.887243871
17-07-2000,58.81,57.13,58.25,58.31,4642900,0.896779167
18-07-2000,58.88,56.88,58.5,57.25,5685800,0.880476888
19-07-2000,56.81,51.75,55.19,52.69,8176300,0.810346327
20-07-2000,57.06,54.13,55,55.13,8313800,0.847872329
21-07-2000,55.63,52.94,54.36,53.56,3504200,0.823726499
24-07-2000,52.88,47.5,52.56,48.69,7360200,0.748828291
25-07-2000,50.63,49.06,50.31,50.06,3778700,0.769898218
26-07-2000,51.25,49.25,49.84,50.06,3758400,0.769898218
27-07-2000,53.25,49.88,50,52,5267600,0.799734466
28-07-2000,52.5,46.88,52.28,48.31,4248100,0.742984077
31-07-2000,51.63,48.75,49.16,50.81,2773200,0.78143285
01-08-2000,51.16,49.25,50.31,49.31,2451500,0.758363586
02-08-2000,49.94,47.19,49,47.25,2899200,0.726681798
03-08-2000,48.06,44.25,45.56,48,6069600,0.73821643
04-08-2000,51.25,46.31,49.47,47.38,4698600,0.728681134
07-08-2000,49.06,47.19,47.88,47.94,3345500,0.737293659
08-08-2000,48,46.31,47.94,46.75,3154900,0.718992044
09-08-2000,48.44,47.25,48.13,47.5,6779300,0.730526675
10-08-2000,48.44,47.38,48,47.56,4494900,0.731449446
11-08-2000,48,45.56,46.84,47.69,4251000,0.733448782
14-08-2000,47.69,46.31,47.59,47.06,2797500,0.723759691
15-08-2000,47.94,46.5,47.25,46.69,2039300,0.718069273
16-08-2000,49,46.81,46.88,48.5,2565600,0.745906184
17-08-2000,52.44,48.31,48.38,51.44,4837500,0.791121941
18-08-2000,51.81,49.88,51.38,50,3396000,0.768975448
21-08-2000,51.56,49.63,50.25,50.5,2401200,0.776665202
22-08-2000,52.81,50.38,50.63,51.69,4942900,0.794966818
23-08-2000,54.75,51.06,51.47,54.31,4229700,0.835261131
24-08-2000,56.63,53.38,54.67,56.11,5549400,0.862944247
25-08-2000,57.5,56.38,56.5,56.81,5972500,0.873709904
28-08-2000,59,57.06,57.25,58.06,6410800,0.89293429
29-08-2000,59.44,57.69,57.88,59.19,4768400,0.910313135
30-08-2000,60,58.7,59,59.5,5096300,0.915080783
31-08-2000,61.5,58.94,58.97,60.94,7492800,0.937227276
01-09-2000,63.63,61.13,61.31,63.44,4587000,0.975676048
05-09-2000,64.12,62.25,62.66,62.44,5332900,0.960296539
06-09-2000,62.38,57.75,61.38,58.44,6346500,0.898778503
07-09-2000,62.56,58.25,59.13,62,3883300,0.953529555
08-09-2000,61.63,58.5,61.63,58.88,3491400,0.905545487
11-09-2000,60.38,58.13,58.69,58.44,3346100,0.898778503
12-09-2000,60.06,57,57.34,57.75,3357100,0.888166642
13-09-2000,59.5,56.75,56.75,58,5464000,0.892011519
14-09-2000,59.63,56.81,58.56,56.86,7617000,0.874478879
15-09-2000,58.19,54.25,57.75,55.23,7044900,0.849410279
18-09-2000,60.75,55.06,55.25,60.66,7581000,0.932921013
19-09-2000,60.5,58.56,59.75,59.94,4848400,0.921847767
20-09-2000,61.44,58.56,59.41,61.05,4060500,0.938919022
21-09-2000,59.63,55.25,58.5,56.69,9115900,0.871864363
22-09-2000,52.44,50,50.31,52.19,12976800,0.802656572
25-09-2000,55.5,52.06,52.75,53.5,7777700,0.822803729
26-09-2000,54.75,51.38,53.31,51.44,5195300,0.791121941
27-09-2000,52.75,48.25,51.75,48.94,7183200,0.752673168
28-09-2000,53.81,48.13,49.31,53.5,17492600,0.822803729
29-09-2000,29,25.37,28.19,25.75,132529300,0.396022356
02-10-2000,26.75,23.5,26.69,24.25,43299800,0.372953092
03-10-2000,25,22.19,24.94,22.31,36395000,0.343116845
04-10-2000,23.75,21.87,22.37,23.62,26179000,0.363264001
05-10-2000,24.5,22,23.5,22.06,15589400,0.339271967
06-10-2000,22.94,21,22.69,22.19,10940300,0.341271304
09-10-2000,22.87,21.12,22.62,21.75,10670800,0.33450432
10-10-2000,22.44,20.5,21.62,20.87,12341100,0.320970352
11-10-2000,21,19.12,20.12,19.62,21400400,0.301745966
12-10-2000,20.81,19.5,20.31,20,21269000,0.307590179
13-10-2000,22.12,20,20.25,22.06,22281300,0.339271967
16-10-2000,23.25,21.37,22.31,21.5,14646000,0.330659442
17-10-2000,21.94,19.69,21.69,20.12,10745000,0.30943572
18-10-2000,21.06,18.75,19.44,20.12,14897600,0.30943572
19-10-2000,19.81,18.31,19.16,18.94,26905800,0.2912879
20-10-2000,20.37,18.94,19.06,19.5,14129700,0.299900425
23-10-2000,20.56,19.44,20.27,20.37,9844500,0.313280597
24-10-2000,20.87,18.81,20.69,18.87,14365200,0.290211334
25-10-2000,19.19,18.44,19.06,18.5,11856600,0.284520916
26-10-2000,18.87,17.5,18.81,18.5,12890200,0.284520916
27-10-2000,19.19,17.87,18.87,18.56,13294700,0.285443686
30-10-2000,19.94,18.75,19.12,19.31,11414100,0.296978318
31-10-2000,20.25,19.25,19.75,19.56,15819300,0.300823195
01-11-2000,20.87,19.44,19.44,20.5,10274400,0.315279934
02-11-2000,22.44,21.06,21.12,22.31,10548100,0.343116845
03-11-2000,23,21.94,23,22.25,9211100,0.342194074
06-11-2000,22.62,20.87,22.44,21.44,7026400,0.329736672
07-11-2000,21.81,20.81,21.5,21.31,5392200,0.327737336
08-11-2000,21.44,19.81,21.37,20.06,7537300,0.30851295
09-11-2000,20.5,19.06,19.87,20.19,8514900,0.310512286
10-11-2000,19.87,19.06,19.36,19.06,7540200,0.293133441
13-11-2000,20,18.25,18.75,19.37,7711000,0.297901088
14-11-2000,20.5,19.56,19.94,20.25,7303600,0.311435056
15-11-2000,20.19,19.25,20.03,19.87,5042100,0.305590843
16-11-2000,19.81,18.87,19.5,19,4274500,0.29221067
17-11-2000,19.25,18.25,19.19,18.5,7967500,0.284520916
20-11-2000,19.5,18.25,18.59,18.94,7286900,0.2912879
21-11-2000,19.5,18.75,19.19,18.81,5392000,0.289288563
22-11-2000,19.12,18.37,18.81,18.5,5009500,0.284520916
24-11-2000,19.5,18.81,18.86,19.31,2873800,0.296978318
27-11-2000,19.94,18.5,19.87,18.69,4621300,0.287443022
28-11-2000,19,17.94,18.69,18.03,4805800,0.277292546
29-11-2000,18.31,17.25,18.09,17.56,8788400,0.270064177
30-11-2000,17,16.12,16.69,16.5,14457100,0.253761898
01-12-2000,17.5,16.81,17,17.06,6887600,0.262374423
04-12-2000,17.19,16.44,17.19,16.69,6634300,0.256684004
05-12-2000,17.44,16.37,16.94,17,10963900,0.261451652
06-12-2000,15,14,14.63,14.31,24544000,0.220080773
07-12-2000,14.88,14,14.44,14.31,7302100,0.220080773
08-12-2000,15.31,14.44,14.81,15.06,7779000,0.231615405
11-12-2000,15.38,14.88,15.19,15.19,5937700,0.233614741
12-12-2000,16,15,15.25,15.38,6897500,0.236536848
13-12-2000,15.56,14.88,15.56,15,6158700,0.230692634
14-12-2000,15.25,14.44,15.03,14.44,4702100,0.222080109
15-12-2000,14.69,14,14.56,14.06,9177600,0.216235896
18-12-2000,14.63,13.94,14.56,14.25,5818000,0.219158003
19-12-2000,15.25,14,14.38,14,6678700,0.215313125
20-12-2000,14.63,13.63,13.78,14.38,10095200,0.221157339
21-12-2000,15,13.88,14.25,14.06,6550800,0.216235896
22-12-2000,15,14.13,14.13,15,5679500,0.230692634
26-12-2000,15,14.25,14.88,14.69,3871700,0.225924987
27-12-2000,14.81,14.19,14.34,14.81,5811900,0.227770528
28-12-2000,14.94,14.31,14.38,14.81,5449600,0.227770528
29-12-2000,15,14.5,14.69,14.88,11256000,0.228847093
02-01-2001,15.25,14.56,14.88,14.88,8077000,0.228847093
03-01-2001,16.69,14.44,14.5,16.37,14590600,0.251762562
04-01-2001,18.5,16.81,18.14,17.06,13203500,0.262374423
05-01-2001,17.37,16.06,16.94,16.37,7363500,0.251762562
08-01-2001,16.98,15.94,16.94,16.56,6673200,0.254684668
09-01-2001,17.64,16.56,16.81,17.19,10516600,0.264373759
10-01-2001,17,16.06,16.69,16.56,10371100,0.254684668
11-01-2001,18.5,16.25,16.25,18,14352400,0.276831161
12-01-2001,18,17.06,17.87,17.19,7560300,0.264373759
16-01-2001,18.25,17,17.44,17.12,5466400,0.263297193
17-01-2001,17.56,16.5,17.56,16.81,15015600,0.258529545
18-01-2001,18.75,17.62,17.81,18.69,21910900,0.287443022
19-01-2001,19.56,18.69,19.44,19.5,13869000,0.299900425
22-01-2001,19.62,18.44,19.06,19.25,9273700,0.296055547
23-01-2001,20.94,19.06,19.31,20.5,15705900,0.315279934
24-01-2001,20.69,19.56,20.62,20.5,12805200,0.315279934
25-01-2001,20.56,19.75,20.56,19.94,8744800,0.306667409
26-01-2001,19.81,19.06,19.5,19.56,8621800,0.300823195
29-01-2001,21.75,19.56,19.56,21.69,15277300,0.333581549
30-01-2001,22,20.87,21.56,21.75,12364700,0.33450432
31-01-2001,22.5,21.44,21.5,21.62,13048300,0.332504984
01-02-2001,21.5,20.5,20.69,21.12,6601700,0.324815229
02-02-2001,21.94,20.5,21.12,20.62,7631100,0.317125475
05-02-2001,20.56,19.75,20.5,20.19,5109200,0.310512286
06-02-2001,21.39,20,20.16,21.12,8262700,0.324815229
07-02-2001,20.87,19.81,20.66,20.75,7033700,0.319124811
08-02-2001,21.06,20.19,20.56,20.75,10788000,0.319124811
09-02-2001,20.81,18.69,20.5,19.12,10537200,0.294056211
12-02-2001,20,18.81,19.06,19.69,4895000,0.302822531
13-02-2001,20.44,19,19.94,19.12,4233400,0.294056211
14-02-2001,19.62,18.5,19.19,19.5,5520000,0.299900425
15-02-2001,20.56,19.69,19.69,20.06,5561000,0.30851295
16-02-2001,19.5,18.75,19,19,4712700,0.29221067
20-02-2001,19.44,18.19,19.19,18.31,5623100,0.281598809
21-02-2001,19.94,18.25,18.25,18.87,6968900,0.290211334
22-02-2001,19.37,18,19.06,18.81,7713600,0.289288563
23-02-2001,18.87,18.25,18.62,18.81,5247600,0.289288563
26-02-2001,19.69,18.56,19.06,19.5,3686400,0.299900425
27-02-2001,19.44,18.69,19.28,19.37,6223500,0.297901088
28-02-2001,19.44,18.12,19.37,18.25,9075600,0.280676038
01-03-2001,18.75,17.19,17.81,18.75,5901100,0.288365793
02-03-2001,20.44,18.25,18.31,19.25,7253600,0.296055547
05-03-2001,20.5,19.25,19.37,20.37,5788800,0.313280597
06-03-2001,22.06,20.69,20.72,21.5,13067900,0.330659442
07-03-2001,21.62,20.75,21.31,21.25,7491800,0.326814565
08-03-2001,21.12,20.44,20.69,20.81,3658200,0.320047581
09-03-2001,20.69,20,20.62,20.25,5341700,0.311435056
12-03-2001,19.87,18.12,19.69,18.62,6982500,0.286366457
13-03-2001,19.56,18.19,18.87,19.56,7916600,0.300823195
14-03-2001,20.5,18.44,18.5,20.44,8531700,0.314357163
15-03-2001,21.37,19.69,20.87,19.69,9452100,0.302822531
16-03-2001,20.31,18.87,19,19.62,8398500,0.301745966
19-03-2001,20.62,19.5,19.75,20.56,6357300,0.316202704
20-03-2001,20.94,19.69,20.72,19.69,8914400,0.302822531
21-03-2001,20.87,19.37,19.78,20.12,6631700,0.30943572
22-03-2001,21.75,20.19,20.37,21.62,12916100,0.332504984
23-03-2001,23.56,22,22.06,23,16873000,0.353728706
26-03-2001,23.75,21.13,23.13,21.78,13115200,0.334965705
27-03-2001,23.05,21.9,21.94,22.87,9711100,0.35172937
28-03-2001,22.5,21.5,22.08,22.17,10440400,0.340963713
29-03-2001,23.45,21.5,21.77,22.53,10947600,0.346500337
30-03-2001,22.72,21.34,22.55,22.07,7149100,0.339425763
02-04-2001,22.66,21.4,22.09,21.59,6087700,0.332043598
03-04-2001,21.4,20.13,21.36,20.24,6583700,0.311281261
04-04-2001,20.25,18.75,19.76,19.5,12240800,0.299900425
05-04-2001,22.5,20,20.6,20.87,7977900,0.320970352
06-04-2001,21.04,19.9,20.8,20.59,5801600,0.316664089
09-04-2001,21.34,20.06,20.69,20.54,4760400,0.315895114
10-04-2001,22.7,20.78,20.9,22.04,8167400,0.338964377
11-04-2001,23,21.28,22.98,21.8,5966000,0.335273295
12-04-2001,23.02,21.15,21.42,22.42,5338100,0.344808591
16-04-2001,22.4,20.86,22.09,21.44,5093300,0.329736672
17-04-2001,21.21,19.6,21.2,20.4,12235700,0.313741983
18-04-2001,24.08,21.08,21.57,22.79,19657900,0.350499009
19-04-2001,25.75,23.6,25.55,25.72,33458400,0.39556097
20-04-2001,25.63,24.6,24.93,25.04,12382200,0.385102904
23-04-2001,25,24,24.34,24.25,9670100,0.372953092
24-04-2001,24.75,23.51,24.33,24.03,6734600,0.3695696
25-04-2001,24.86,23.57,24.21,24.72,5906800,0.380181461
26-04-2001,26.1,24.68,25.17,24.69,14280300,0.379720076
27-04-2001,26.29,24.75,25.2,26.2,8089500,0.402943135
30-04-2001,27.12,24.87,26.7,25.49,8835300,0.392023683
01-05-2001,26.5,25.2,25.41,25.93,7629500,0.398790667
02-05-2001,26.7,25.76,26.34,26.59,6580800,0.408941143
03-05-2001,26.25,24.73,25.97,24.96,5384700,0.383872543
04-05-2001,25.85,23.96,24.24,25.75,5018800,0.396022356
07-05-2001,25.76,24.84,25.62,24.96,4938400,0.383872543
08-05-2001,25.45,23.95,25.35,24.57,5632800,0.377874535
09-05-2001,24.55,23.67,24.14,23.98,5801600,0.368800625
10-05-2001,24.5,22.95,24.21,23,5160300,0.353728706
11-05-2001,23.49,22.76,23.01,22.85,3625800,0.35142178
14-05-2001,23.68,22.75,22.89,23.29,5521800,0.358188764
15-05-2001,25.5,23.04,23.37,23.18,4232600,0.356497018
16-05-2001,24.5,22.85,23.26,24.1,5755900,0.370646166
17-05-2001,24.33,23.25,24.23,23.55,5930700,0.362187436
18-05-2001,23.64,23.12,23.36,23.53,2840200,0.361879846
21-05-2001,23.91,23.05,23.63,23.56,8232100,0.362341231
22-05-2001,24.13,23.4,24,23.5,7373500,0.36141846
23-05-2001,23.75,22.86,23.75,23.23,5018600,0.357265993
24-05-2001,23.3,22.62,23.29,23.2,4852800,0.356804608
25-05-2001,23.29,22.5,23.2,22.76,2834700,0.350037624
29-05-2001,22.5,20.81,22.32,21.47,9214100,0.330198057
30-05-2001,20.76,19.3,20.76,19.78,13876400,0.304206687
31-05-2001,20.24,19.49,19.8,19.95,7908800,0.306821204
01-06-2001,21.09,19.98,20.13,20.89,8144200,0.321277942
04-06-2001,21.11,20.46,21.08,20.66,5034300,0.317740655
05-06-2001,21.1,20.35,20.8,20.94,8424900,0.322046917
06-06-2001,20.93,20.33,20.93,20.73,3985300,0.318817221
07-06-2001,21.7,20.45,20.71,21.66,5806800,0.333120164
08-06-2001,21.65,20.71,21.65,21.32,6118300,0.327891131
11-06-2001,21.07,19.95,21.05,20.04,5250000,0.308205359
12-06-2001,20.69,19.76,19.77,20.31,5424900,0.312357827
13-06-2001,21.73,20.06,21.42,20.47,9133700,0.314818548
14-06-2001,20.45,19.77,20.04,19.88,5309800,0.305744638
15-06-2001,20.75,19.35,20.1,20.44,8118300,0.314357163
18-06-2001,20.85,20,20.41,20.33,6177000,0.312665417
19-06-2001,21.4,20.01,20.85,20.19,5733700,0.310512286
20-06-2001,21.85,19.98,20,21.67,7707500,0.333273959
21-06-2001,23,21.1,21.55,22.49,6095200,0.345885156
22-06-2001,23,21.76,22.48,22.26,5107600,0.342347869
25-06-2001,24,22.45,22.5,23.99,7849100,0.36895442
26-06-2001,23.77,23.01,23.34,23.75,4871100,0.365263338
27-06-2001,24,22.5,23.83,23.34,6680900,0.358957739
28-06-2001,23.91,22.94,23.05,23.54,6221600,0.362033641
29-06-2001,25.1,23.2,23.66,23.25,9203400,0.357573583
02-07-2001,24.23,23.14,23.64,23.9,4108000,0.367570264
03-07-2001,24.18,23.5,23.51,23.84,2009700,0.366647493
05-07-2001,23.77,23.01,23.6,23.19,2719500,0.356650813
06-07-2001,22.96,21.72,22.76,22.03,5409300,0.338810582
09-07-2001,23,21.68,22.09,22.7,6026200,0.349114853
10-07-2001,23.07,20.84,22.95,21.14,7058400,0.325122819
11-07-2001,22.55,21,21.03,22.54,8401900,0.346654132
12-07-2001,24.81,23.3,23.3,24.36,10978600,0.374644838
13-07-2001,25.01,23.84,24.13,24.85,8120400,0.382180797
16-07-2001,25.1,23.91,24.88,23.96,4976200,0.368493035
17-07-2001,25.22,23.01,23.98,25.1,11568400,0.386025675
18-07-2001,22.78,20.42,21.78,20.79,20303800,0.319739991
19-07-2001,21.42,19.75,21.23,19.96,15377500,0.306974999
20-07-2001,20.06,19.49,19.7,19.98,7939000,0.307282589
23-07-2001,20.5,19.51,20.09,19.54,4310000,0.300515605
24-07-2001,19.92,18.73,19.39,19.09,6221000,0.293594826
25-07-2001,19.3,17.97,19.12,18.47,7926400,0.28405953
26-07-2001,18.8,17.85,18.48,18.59,6591800,0.285905071
27-07-2001,19.25,18.5,18.75,18.96,5966700,0.29159549
30-07-2001,19.36,18.51,19.12,18.93,4345700,0.291134104
31-07-2001,19.42,18.51,19.27,18.79,4196900,0.288980973
01-08-2001,19.78,18.95,19.01,19.06,5431000,0.293133441
02-08-2001,19.87,19.26,19.65,19.82,4501600,0.304821867
03-08-2001,19.9,19,19.89,19.5,3322400,0.299900425
06-08-2001,19.66,19,19.04,19.13,1779500,0.294210006
07-08-2001,19.67,18.98,19.33,19.25,3009800,0.296055547
08-08-2001,19.7,18.54,19.26,18.9,4931600,0.290672719
09-08-2001,19.15,18.72,18.96,19.05,3583300,0.292979646
10-08-2001,19.32,18.59,19.04,19.02,3338600,0.29251826
13-08-2001,19.33,18.76,19.1,19.09,2642800,0.293594826
14-08-2001,19.36,18.67,19.2,18.73,4088400,0.288058203
15-08-2001,18.94,18.2,18.76,18.44,5165700,0.283598145
16-08-2001,18.75,17.97,18.27,18.65,5144500,0.286827842
17-08-2001,18.45,17.99,18,18.07,3721900,0.277907727
20-08-2001,18.23,17.81,18.14,18.12,4505400,0.278676702
21-08-2001,18.14,17.7,18.14,17.92,3316100,0.2756008
22-08-2001,18.25,17.61,17.94,18.21,3106700,0.280060858
23-08-2001,18.34,17.58,18.2,17.81,3876400,0.273909054
24-08-2001,18.62,17.65,18,18.57,5184500,0.285597481
27-08-2001,19.3,18.16,18.6,18.92,3136500,0.290980309
28-08-2001,19.14,18.4,18.9,18.4,3066700,0.282982965
29-08-2001,18.83,17.83,18.44,17.83,4285200,0.274216645
30-08-2001,18.18,17.28,17.74,17.83,6583800,0.274216645
31-08-2001,18.6,17.65,17.73,18.55,3873300,0.285289891
04-09-2001,19.08,18.18,18.5,18.25,6218100,0.280676038
05-09-2001,18.95,18.12,18.24,18.55,6429600,0.285289891
06-09-2001,18.93,17.65,18.4,17.72,5042300,0.272524899
07-09-2001,18.1,17.2,17.5,17.28,4318400,0.265757915
10-09-2001,17.5,16.92,17,17.37,5515100,0.267142071
17-09-2001,17.07,15.73,16,16.99,8178700,0.261297857
18-09-2001,17.72,16.17,16.9,16.28,5841100,0.250378406
19-09-2001,17.1,15.6,16.5,17.02,6666400,0.261759242
20-09-2001,16.95,15.5,16.29,15.68,7342400,0.2411507
21-09-2001,16.25,14.68,14.8,15.73,10187800,0.241919676
24-09-2001,16.84,15.95,16.11,16.45,5259600,0.252992922
25-09-2001,16.22,15.35,16.14,15.54,6685800,0.238997569
26-09-2001,15.89,14.93,15.81,15.15,8817800,0.232999561
27-09-2001,15.75,15.2,15.25,15.51,5754300,0.238536184
28-09-2001,15.91,15.39,15.71,15.51,6519800,0.238536184
01-10-2001,15.99,15.23,15.49,15.54,3718000,0.238997569
02-10-2001,15.83,14.88,15.43,15.05,4212200,0.23146161
03-10-2001,15.36,14.83,14.95,14.98,12197200,0.230385044
04-10-2001,16.25,14.99,15.35,15.88,7162900,0.244226602
05-10-2001,16.15,14.99,15.4,16.14,6119400,0.248225274
08-10-2001,16.35,15.5,15.57,16.2,3714000,0.249148045
09-10-2001,16.2,15.63,16.05,16,3107600,0.246072143
10-10-2001,16.85,15.95,16.1,16.82,5495700,0.258683341
11-10-2001,17.74,16.85,16.92,17.74,5967200,0.272832489
12-10-2001,18.08,16.86,17.31,18.01,5139500,0.276984956
15-10-2001,18.38,17.95,17.95,17.99,5692000,0.276677366
16-10-2001,18.2,17.77,18.09,18.01,3624100,0.276984956
17-10-2001,18.41,16.96,18.34,16.99,5098900,0.261297857
18-10-2001,18.23,17.29,17.29,18,10938800,0.276831161
19-10-2001,18.4,17.88,17.94,18.3,2978400,0.281445014
22-10-2001,19.07,18.09,18.21,19.02,6998900,0.29251826
23-10-2001,19.42,17.87,19.12,18.14,12231800,0.278984292
24-10-2001,19.09,17.75,18.06,18.95,6686200,0.291441695
25-10-2001,19.25,18.16,18.44,19.19,4552700,0.295132777
26-10-2001,19.25,18.62,18.86,18.67,4981500,0.287135432
29-10-2001,18.67,17.6,18.57,17.63,4271100,0.271140743
30-10-2001,18,17.06,17.38,17.6,4942200,0.270679358
31-10-2001,18.4,17.44,17.73,17.56,4888400,0.270064177
01-11-2001,18.78,17.25,17.65,18.59,5589200,0.285905071
02-11-2001,18.86,18.16,18.52,18.57,3521500,0.285597481
05-11-2001,19.25,18.61,18.84,19.07,4210600,0.293287236
06-11-2001,19.62,18.53,18.96,19.57,5643200,0.30097699
07-11-2001,20.13,19.33,19.46,19.59,6839100,0.30128458
08-11-2001,19.89,18.57,19.63,18.71,6109700,0.287750613
09-11-2001,19.25,18.55,18.6,18.71,2398100,0.287750613
12-11-2001,19.17,17.96,18.66,18.75,3598200,0.288365793
13-11-2001,19.39,18.71,19.08,19.37,4012000,0.297901088
14-11-2001,19.9,19.15,19.59,19.61,3949100,0.301592171
15-11-2001,19.9,19.23,19.45,19.45,3804100,0.299131449
16-11-2001,19.29,18.4,19.27,18.97,4119000,0.291749285
19-11-2001,20.05,18.96,19,20,5939100,0.307590179
20-11-2001,20.2,19.5,19.82,19.53,4939000,0.30036181
21-11-2001,19.8,19.26,19.61,19.68,3599700,0.302668736
23-11-2001,19.95,19.57,19.71,19.84,1071500,0.305129458
26-11-2001,21.55,19.88,19.94,21.37,8226600,0.328660106
27-11-2001,21.52,20.5,21.2,21,4795600,0.322969688
28-11-2001,21.21,20.41,20.85,20.53,4475200,0.315741319
29-11-2001,20.7,20.19,20.6,20.42,3620800,0.314049573
30-11-2001,21.44,20.25,20.47,21.3,5427000,0.327583541
03-12-2001,21.28,20.6,21.06,21.05,3235100,0.323738663
04-12-2001,22.56,20.72,21.05,22.4,6793200,0.344501001
05-12-2001,24.03,22.17,22.36,23.76,10153200,0.365417133
06-12-2001,23.5,22.14,23.48,22.78,6052400,0.350345214
07-12-2001,22.71,22,22.46,22.54,3634200,0.346654132
10-12-2001,22.99,22.23,22.29,22.54,3035900,0.346654132
11-12-2001,22.85,21.65,22.67,21.78,3669200,0.334965705
12-12-2001,21.92,21.25,21.87,21.49,3436800,0.330505647
13-12-2001,21.55,20.5,21.49,21,3532900,0.322969688
14-12-2001,20.83,20.09,20.73,20.39,3390800,0.313588188
17-12-2001,21,20.19,20.4,20.62,3102000,0.317125475
18-12-2001,21.33,20.22,20.89,21.01,4200700,0.323123483
19-12-2001,21.68,20.47,20.58,21.62,5177800,0.332504984
20-12-2001,21.47,20.62,21.4,20.67,3944000,0.31789445
21-12-2001,21.54,20.8,21.01,21,4577400,0.322969688
24-12-2001,21.45,20.9,20.9,21.36,904100,0.328506311
